year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3
2020,9,5,12,0,8.69,8.426306005111206,8.20823616405416,-23.45,-9.57446583066622,-10.283389774782904,130.40782601237922,0.0,0.0,2810.172383716482,0,0,934.2979469774938,1108.0135872926194,1065.8083474913637,1,0,0
2020,9,5,12,0,8.69,19.804052843312462,7.089000823793409,-22.95,-25.73216276105757,-26.67067284365542,130.40782601237922,0.0,0.0,2810.172383716482,0,0,897.2336630151309,1043.737220628363,1314.2936880596772,1,0,0
2020,9,5,12,0,8.69,12.015638491970865,19.346570775937295,-22.45,-8.604381128967162,-8.55059829912837,130.40782601237922,0.0,0.0,2810.172383716482,0,0,862.0117901665301,1004.6478123283342,1078.4501981784729,1,0,0
2020,9,5,12,0,8.69,20.67345884703373,19.332257028860887,-21.95,-24.60363289849903,-8.77980275892191,130.40782601237922,0.0,0.0,2810.172383716482,0,0,828.8673543218922,1004.7039368186348,1056.3728051419992,1,0,0
2020,9,5,12,0,8.69,7.103943098451907,6.4576410533702076,-21.45,-24.71325228076807,-8.685264696161859,130.40782601237922,0.0,0.0,2810.172383716482,0,0,798.0593445993898,1158.1687376597135,1327.7961220057775,1,0,0
2020,9,5,12,0,8.69,22.935827477906194,5.982779631355091,-20.95,-22.89901071782634,-25.68683209405435,130.40782601237922,0.0,0.0,2810.172383716482,0,0,769.8684071282926,1077.6077981630485,1322.761270447945,1,0,0
2020,9,5,12,0,8.69,19.338839756937436,7.771137003021381,-20.45,-8.361085534641177,-25.948965447262857,130.40782601237922,0.0,0.0,2810.172383716482,0,0,744.5919494623486,1095.8013739209844,1204.4937525888622,1,0,0
2020,9,5,12,0,8.69,22.60474650384854,20.542953897686644,-19.95,-10.210084886238246,-9.0446649332448,130.40782601237922,0.0,0.0,2810.172383716482,0,0,722.5359916402764,1163.0114707500545,1102.467717129723,1,0,0
2020,9,5,12,0,8.69,20.93450920790177,5.965559782585252,-19.45,-10.424125744116942,-8.155316305254924,130.40782601237922,0.0,0.0,2810.172383716482,0,0,704.0033597602517,1016.45120151957,1407.932719189292,1,0,0
2020,9,5,12,0,8.69,5.899746833528329,8.548992556245624,-18.95,-12.710816362754446,-24.483294593322135,130.40782601237922,0.0,0.0,2810.172383716482,0,0,689.2783680830196,1109.6872671395301,1026.396726250397,1,0,0
2020,9,5,12,0,8.69,23.452856290123876,20.52812853834594,-18.45,-10.606850330571188,-10.05297096834261,130.40782601237922,0.0,0.0,2810.172383716482,0,0,678.6089731548137,1209.1315357334224,1016.9920854082986,1,0,0
2020,9,5,12,0,8.69,21.885650308817993,7.998235661260756,-17.95,-25.629735966626157,-23.848027694306246,130.40782601237922,0.0,0.0,2810.172383716482,0,0,672.1883559215837,1173.252391406754,1020.4254819671394,1,0,0
2020,9,5,12,0,8.69,6.8447101270325925,7.216552557897113,-17.45,-23.895438840958526,-24.89219488456838,130.40782601237922,0.0,0.0,2810.172383716482,0,0,670.1386709102137,1121.731753172559,1162.4689734886347,1,0,0
2020,9,5,12,0,8.69,21.36594090464248,7.321254703748766,-16.95,-11.025137802836833,-26.09328893964943,130.40782601237922,0.0,0.0,2810.172383716482,0,0,672.4998917225824,1004.9380340928014,1249.443981899975,1,0,0
2020,9,5,12,0,8.69,22.613360754023212,6.98637257976071,-16.45,-26.655321647598647,-24.030096671987874,130.40782601237922,0.0,0.0,2810.172383716482,0,0,679.2260111221241,1305.9922844778723,1118.7383307042603,1,0,0
2020,9,5,12,0,8.69,5.6919292360395835,5.711744462045162,-15.95,-14.774403008551632,-24.374421130393124,130.40782601237922,0.0,0.0,2810.172383716482,0,0,690.1894080684335,1045.801117136508,1254.018193348566,1,0,0
2020,9,5,12,0,8.69,7.76740109669228,22.130363492202385,-15.45,-25.89415339582227,-25.15650859165054,130.40782601237922,0.0,0.0,2810.172383716482,0,0,705.192449940621,1200.187678061039,1155.9405103615497,1,0,0
2020,9,5,12,0,8.69,7.067984585076311,22.81817115046364,-14.95,-9.682691577957147,-22.2153874484776,130.40782601237922,0.0,0.0,2810.172383716482,0,0,723.9839952796842,1201.959157596313,1029.9505345145917,1,0,0
2020,9,5,12,0,8.69,23.379336338450955,9.222132445080943,-14.45,-20.0897724094308,-8.181173367972736,130.40782601237922,0.0,0.0,2810.172383716482,0,0,746.2778544885025,1001.7958826185518,1180.136720113466,1,0,0
2020,9,5,12,0,8.69,21.858505691117486,22.284107824688384,-13.95,-10.762568751998488,-26.468999746720275,130.40782601237922,0.0,0.0,2810.172383716482,0,0,771.7705098916183,1063.4287847413796,1267.6948292517097,1,0,0
2020,9,5,12,0,8.69,19.76636947486562,21.94198174812894,-13.45,-9.324652821054148,-8.723503446608415,130.40782601237922,0.0,0.0,2810.172383716482,0,0,800.1562063902493,1030.720434281912,1222.9890119380186,1,0,0
