year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3
2020,9,5,15,0,11.0,11.099342830602247,11.129537707620138,-20.0,-20.027652860234237,-19.695394028718393,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,496.11132720848053,488.61364789000834,466.22672635171165,1,1,1
2020,9,5,15,0,11.0,10.953169325055333,11.315842563101478,-19.9,-19.946827391389835,-19.746513054169416,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,490.1984166734695,497.33305965151686,451.58811250431353,1,1,1
2020,9,5,15,0,11.0,10.90610512281301,10.907316461437507,-19.799999999999997,-19.691487991282806,-19.89314595071405,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,484.45583914540316,487.4926016186449,498.54995361798814,1,1,1
2020,9,5,15,0,11.0,11.048392454313207,10.655016433497394,-19.699999999999996,-20.082656048931554,-19.81245750584819,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,478.8897231621845,496.6798508364221,518.3083239975487,1,1,1
2020,9,5,15,0,11.0,10.797433775933115,10.818395184895758,-19.599999999999994,-19.53715053348094,-19.882460740267053,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,473.5062925933385,490.17254977400984,506.4003064132511,1,1,1
2020,9,5,15,0,11.0,11.29312975378431,11.013505640937584,-19.499999999999993,-19.5451552600973,-19.784949637242683,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,468.3118484336657,442.2226424262562,482.3206282776772,1,1,1
2020,9,5,15,0,11.0,10.891123455094963,10.76980128451554,-19.39999999999999,-19.37781548205802,-19.324860396330855,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,463.31274800531713,473.10476407672417,482.8676351568349,1,1,1
2020,9,5,15,0,11.0,10.879872262016239,10.87965867755412,-19.29999999999999,-19.358338749958644,-18.929544363098202,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,458.51538150079585,473.3137092946214,455.1390908335674,1,1,1
2020,9,5,15,0,11.0,10.997300555052414,11.164508982420639,-19.19999999999999,-19.41154218579117,-19.444168729994193,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,453.92614584115404,464.14750316346414,449.3028886175145,1,1,1
2020,9,5,15,0,11.0,11.041772719000951,10.734362790220313,-19.099999999999987,-19.491934024775944,-19.060627752826164,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,449.5514158735498,463.79558733320994,475.3116166633008,1,1,1
2020,9,5,15,0,11.0,11.147693315999081,10.976870343522352,-18.999999999999986,-18.965726343761993,-19.060220739117845,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,445.3975129902435,428.7652014676963,450.2494281860532,1,1,1
2020,9,5,15,0,11.0,10.704295601926514,10.907872245808042,-18.899999999999984,-19.043968841678925,-18.688575554756202,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,441.47067131636925,477.7820472124187,443.7173394011056,1,1,1
2020,9,5,15,0,11.0,11.068723657913692,11.06481679387896,-18.799999999999983,-19.15260803107253,-18.877016456083247,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,437.7770016853581,444.8370136595609,433.84117675651424,1,1,1
