year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3
2020,9,5,12,0,8.69,7.743578637519973,21.97360238148898,-23.45,-26.18098159322811,-9.741600771549837,130.40782601237922,0.0,0.0,2810.172383716482,0,0,934.2979469774938,1225.9705709666582,1146.6475538747898,1,0,0
2020,9,5,12,0,8.69,8.105314296654283,22.0337682572437,-22.45,-26.423421090925792,-11.372427227140603,130.40782601237922,0.0,0.0,2810.172383716482,0,0,862.0117901665301,1221.493638001715,1036.7773152887337,1,0,0
2020,9,5,12,0,8.69,22.64651969428312,19.21080247942676,-21.45,-9.279940117769996,-26.027008348097706,130.40782601237922,0.0,0.0,2810.172383716482,0,0,798.0593445993898,1232.729487827644,1038.1576784908978,1,0,0
2020,9,5,12,0,8.69,9.134342918418085,5.742292598073273,-20.45,-9.841098849489633,-11.718695316223867,130.40782601237922,0.0,0.0,2810.172383716482,0,0,744.5919494623486,1035.9056836347788,1179.271101953805,1,0,0
2020,9,5,12,0,8.69,6.108201579330627,22.892386479084138,-19.45,-12.28834584241183,-12.92128197340574,130.40782601237922,0.0,0.0,2810.172383716482,0,0,704.0033597602517,1111.9537223877571,1027.1001834065694,1,0,0
2020,9,5,12,0,8.69,7.225612699838199,7.918307711369576,-18.45,-23.928132631110756,-9.781598313263384,130.40782601237922,0.0,0.0,2810.172383716482,0,0,678.6089731548137,1091.0503414449788,1128.1799802688795,1,0,0
2020,9,5,12,0,8.69,7.3136571589044745,22.19356805101517,-17.45,-23.7629334634673,-11.478593451285128,130.40782601237922,0.0,0.0,2810.172383716482,0,0,670.1386709102137,1071.9067132373825,1043.7794018656618,1,0,0
2020,9,5,12,0,8.69,16.43520105786883,6.722690821669033,-16.45,-8.154128909692968,-10.772652878951783,130.40782601237922,0.0,0.0,2810.172383716482,0,0,679.2260111221241,1015.60147769586,1150.7304841982432,1,0,0
2020,9,5,12,0,8.69,9.663805372788795,8.458155353150875,-15.45,-25.856420039955882,-8.495357092613506,130.40782601237922,0.0,0.0,2810.172383716482,0,0,705.192449940621,1070.6496004892895,1199.3128071109904,1,0,0
2020,9,5,12,0,8.69,6.804378419166428,23.50808916539865,-14.45,-26.11119213687106,-10.609396165839776,130.40782601237922,0.0,0.0,2810.172383716482,0,0,746.2778544885025,1289.9497102683263,1213.8339368980685,1,0,0
2020,9,5,12,0,8.69,6.997166496057925,7.9030510025197565,-13.45,-9.554146461312243,-24.343528988485968,130.40782601237922,0.0,0.0,2810.172383716482,0,0,800.1562063902493,1217.5118408019957,1065.5134124107865,1,0,0
2020,9,5,12,0,8.69,5.830782942139155,21.793453216985675,-12.45,-11.452634445971606,-9.662607213269855,130.40782601237922,0.0,0.0,2810.172383716482,0,0,864.4381373661174,1186.772684622399,1138.9817795900694,1,0,0
2020,9,5,12,0,8.69,20.156647211999907,8.300182033979056,-11.45,-25.957610799385,-10.490562943128364,130.40782601237922,0.0,0.0,2810.172383716482,0,0,936.9841500402073,1084.5089026754526,1042.2510528769556,1,0,0
2020,9,5,12,0,9.69,7.442765249218142,7.589067903493602,-23.45,-23.497127716274175,-8.965903506046637,130.40782601237922,0.0,0.0,2810.172383716482,0,0,857.2116713191056,1042.3164782753115,1219.4679940863768,1,0,0
2020,9,5,12,0,9.69,7.123576898627643,23.545154742796356,-22.45,-22.665296423065517,-24.76830648484504,130.40782601237922,0.0,0.0,2810.172383716482,0,0,778.0765012152475,1017.040192891215,1245.0916965450087,1,0,0
2020,9,5,12,0,9.69,23.55023180596899,6.199769351995611,-21.45,-21.64806846938061,-13.252993947314403,130.40782601237922,0.0,0.0,2810.172383716482,0,0,706.8214797852368,1075.7038649626365,1053.0160155745016,1,0,0
2020,9,5,12,0,9.69,21.668545153054716,5.754638131711181,-20.45,-25.24375477228709,-20.94298592167563,130.40782601237922,0.0,0.0,2810.172383716482,0,0,646.0603596508068,1127.4347205493812,1066.4757027529574,1,0,0
2020,9,5,12,0,9.69,5.69183627739891,6.57460562607441,-19.45,-11.01913846479926,-22.125488555415544,130.40782601237922,0.0,0.0,2810.172383716482,0,0,598.9960934835791,1226.3425805046231,1038.400167537302,1,0,0
2020,9,5,12,0,9.69,8.281468244285099,20.89523911193078,-18.45,-10.23680633602341,-8.174825769052006,130.40782601237922,0.0,0.0,2810.172383716482,0,0,569.0381371012178,1063.9769196876293,1199.3654417030493,1,0,0
2020,9,5,12,0,9.69,6.634739172074189,7.057779077623598,-17.45,-26.589022826291554,-23.80411165961175,130.40782601237922,0.0,0.0,2810.172383716482,0,0,558.944282926554,1341.3073451457985,1096.898187847528,1,0,0
2020,9,5,12,0,9.69,18.796366247430385,21.861818354209092,-16.45,-26.064613352334778,-11.622148533175372,130.40782601237922,0.0,0.0,2810.172383716482,0,0,569.7713625190343,1021.3049003735499,1005.7001942888775,1,0,0
2020,9,5,12,0,9.69,23.53555510135034,21.313852567710846,-15.45,-24.589874526814366,-26.36300234796298,130.40782601237922,0.0,0.0,2810.172383716482,0,0,600.3884715166947,1232.833122544867,1192.241108761871,1,0,0
2020,9,5,12,0,9.69,23.49550620058347,6.4448908227283965,-14.45,-9.0063850352654,-23.76024023845192,130.40782601237922,0.0,0.0,2810.172383716482,0,0,647.9961071123269,1319.4689453783817,1148.1050349296374,1,0,0
2020,9,5,12,0,9.69,22.4193560778009,7.310174266802857,-13.45,-9.608862861229525,-10.993012654965879,130.40782601237922,0.0,0.0,2810.172383716482,0,0,709.1801649114926,1190.923585153237,1084.8401262009058,1,0,0
2020,9,5,12,0,9.69,19.14534885220006,5.7584340899601445,-12.45,-26.56048159000211,-21.6201953010074,130.40782601237922,0.0,0.0,2810.172383716482,0,0,780.7546563920059,1085.0394966715714,1094.6414406380616,1,0,0
2020,9,5,12,0,9.69,8.700192732641002,8.563023709968572,-11.45,-26.376009941748443,-25.255866885096054,130.40782601237922,0.0,0.0,2810.172383716482,0,0,860.1287540806597,1177.8421509228137,1089.411622087867,1,0,0
